Landing Page,Impressions,Url Clicks,URL CTR,title,subtitle,date_published,date_updated
https://www.israelhayom.co.il/magazine/hashavua/article/14859341,343600,52626,0.1531606519,גילויים חדשים: ב-8200 ידעו - והתעלמו,"ליחידת המודיעין המסווגת היה ביד הכל כדי להקדים את מתקפת חמאס, היא פשוט לא עשתה עם זה כלום וגם לא העבירה את הדברים הלאה; המפקדים הרלוונטיים נרדמו בשמירה • בצה""ל מודאגים לקראת ההפוגה מתקריות שמקורן בחוסר הבנה, כמו ירי לא במקום - טעות כזאת עלולה להקריס את כל הפסקת האש • וביו""ש כדאי לוודא שיהודים לא יהיו אלו שיבעירו את השטח",2023-11-23T15:27:10.000Z,2023-11-23T21:23:48.000Z
https://www.israelhayom.co.il/magazine/article/15295792,324631,42639,0.1313460514,"""אמרו לי שמכרתי את עצמי בשביל כסף ובשביל ביבי"": דני רופ משיב אש","המגיש והחזאי המיתולוגי שיתף אותנו בתחושות עם המעבר לערוץ 14, שגרר לא מעט ביקורות (""מדובר בערוץ לגיטימי בישראל, נתוני הצפייה מוכיחים את זה"") • ואי אפשר בלי הזוגיות החדשה והמפתיעה בביצה (""זה כיף, אבל צריך לסגור קודם את פרק א') • הראיון המלא - בסוף השבוע במוסף ""שישבת"" ובאתר ""ישראל היום""",2024-02-20T13:38:50.000Z,2024-02-20T18:33:01.000Z
https://www.israelhayom.co.il/magazine/shishabat/article/15261093,386740,67771,0.1752365931,"""כוכבי הציע לפוליטיקאים דיל פשוט: אתם תתנו לצבא משאבים וחופש פעולה, ואנחנו נפטור אתכם מהצורך לפעול למען פתרון מדיני""","כיצד גישת ה""קטלניות"" של הרמטכ""ל לשעבר אביב כוכבי חזרה אלינו כבומרנג, מדוע התקשה אגף המודיעין של צה""ל להשתחרר מהקונספציה שלפיה ""חמאס מורתע"", איך הובילו גם יחסיו של מי שעמד בראש הצבא עם ראש הממשלה נתניהו לכישלון הנורא של ""השבת השחורה"", ואיך כל זה קשור לחרדתו של כוכבי לדמותו הציבורית? • האזינו לפודקאסט של איתי אילנאי עם פרופ' יגיל לוי, איש סגל האוניברסיטה הפתוחה ואחד החוקרים הבכירים בישראל ליחסי צבא-חברה",2024-02-13T12:09:44.000Z,2024-02-13T12:15:54.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15539438,502910,55556,0.11046907,"""צריך להפוך את המשוואה: 'שטחים תמורת שלום'? כן, אבל שהם ישלמו לנו בשטחים תמורת השלום שנעניק להם""","פרופ' משה שרון, מוותיקי ומבכירי המזרחנים בישראל, קושר בין טבח 7 באוקטובר לבין ""דברים בסיסיים באסלאם שהציבור בישראל אינו מכיר"", וסבור ש""אנחנו מתעקשים לא להביט למציאות בעיניים"" • שיחה עם מי ששימש יועצם של בגין ורפול, מומחה בעל שם עולמי לאסלאם, שמפתיע בתובנות לא מקובלות על איראן ועל ערביי ישראל, ומציע למדינאים שלנו להוציא מהלקסיקון שתי מילים: ""שלום"" ו""עכשיו""",2024-04-03T16:04:30.000Z,2024-04-03T16:04:30.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/14889424,396677,96761,0.2439289397,"""סינוואר הסתכל לי בעיניים, ואמר בעברית: 'אנחנו נפגע בכם'. הוא עבר מאפס למאה""","אדוק באמונתו, מקפיד על תזונה, אלים ונחוש, אבל גם עם נקודות תורפה • בכירים בהווה ובעבר בשירות בתי הסוהר, שהכירו את יחיא סינוואר באופן בלתי אמצעי, מנסים לשרטט את הפרופיל של רב המרצחים • ד', קצין בכיר בשב""ס: ""גם כשההחלטה שלו שגויה הוא לא ייסוג ממנה; העקשנות שלו מחלישה אותו""",2023-11-30T10:19:26.000Z,2023-11-30T10:19:26.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15357863,572113,81831,0.1430329323,"""הטלפון של המחבל צלצל, עניתי, בצד השני היה המפקד שלו""","בבוקר 7 באוקטובר הסתגרה נסרין יוסף עם ילדיה בממ""ד. כשהציצה החוצה ראתה שכיתת הכוננות תפסה מחבל בחצר שלה: ""יצאתי, הסתכלתי לו בעיניים, והתחלתי לחקור אותו"". סיפורה של האישה שבתושייה יוצאת דופן הצילה יישוב שלם • האזינו",2024-03-03T11:44:35.000Z,2024-03-03T11:44:35.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15273185,443496,59666,0.134535599,"""בקיבוץ ניר יצחק, החמאסניקים הרגו גם את העובדים העזתים""","שערי הגיהינום שנפתחו עליהן ב־7 באוקטובר, הגעגוע לחברים ושאלת החזרה הביתה • בשבוע שבו שניים מהחטופים מניר יצחק חולצו במבצע הרואי, תושבות הקיבוץ חושבות על החברים שעדיין נותרו בלב התופת של עזה ומחשבות מסלול מחדש",2024-02-15T14:00:07.000Z,2024-02-15T16:02:29.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/16862285,413415,14586,0.03528173869,"קורות חיינו, חייו - המסע של ז'אבו להצלת קורות המקדש","הפרק האחרון בפרשת קורות העץ העתיקות מהר הבית טרם נכתב. אחדות מהן אולי הגיעו לארץ במשלוח העצים לבניית בית המקדש הראשון, שחירם מלך צור שלח לשלמה המלך. ז'אבו ארליך, שנהרג בלבנון, דאג להציל, לחקור ולתעד אותן, כמו עוד מאות פרשיות היסטוריות ואתרים, ובהם קבר רחל, והסיפור המיוחד על המפתח והשמשים שלו",2024-11-27T18:25:05.000Z,2024-11-28T05:28:14.000Z
https://www.israelhayom.co.il/magazine/shishabat/article/16224449,477162,84619,0.1773380948,"""המוות כנראה יגיע מוקדם יותר משחשבתי. אולי אני נאיבי, אבל אני לא חרד ממנו, וגם לא עצוב"": משה נוסבאום בראיון על החיים - ועל המוות","קולו הולך ומשתתק, אבל משה נוסבאום מסרב לוותר לגוף המתעתע כתב השטח המיתולוגי של ערוץ 12, שנאבק במחלת ניוון השרירים, עבר לראיין בשיחות ווטסאפ באינטרנט, וחש תסכול למראה המדינה שסיקר תמיד באהבה בן גביר? ""אכזבת ענק. אני מכה על חטא, כי במובנים רבים גידלתי אותו"" המשטרה? ""חלק מהמפקדים ומהשוטרים באירועי הפריצה לבסיסים פעלו ברפיסות, כי היו תמימי דעים עם משנת השר"" העתיד האורב? ""אולי אצטרך כיסא גלגלים, אבל אני רוצה לחוות ולמצות את החיים"" ותחושת השליחות: ""לא מעט חולים רואים בי כתובת""",2024-08-08T10:37:42.000Z,2024-12-09T13:05:51.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15159038,413745,69969,0.1691114092,תכירו: בירת האחים המוסלמים בלב אירופה,"מאז 7 באוקטובר נחשפנו ליסודות הנאציים של המפלצת החמאסית בעזה • ההיסטוריון דושאן פבלוביץ', שהתחקה אחר תולדות הקשר בין המופתי אל־חוסייני והאסלאם הפוליטי לבין המשטר הנאצי בבוסניה, חושף את הקשר המתנהל עד היום • ""הישראלים אולי לא מודעים לכך, אבל סרייבו היא עכשיו מרכז הפעילות של האחים המוסלמים באירופה""",2024-01-24T17:43:56.000Z,2024-01-24T17:43:56.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/17036834,270059,38359,0.1420393321,מה השתנה: כשמנהיג המורדים בסוריה תכנן פיגוע בישראל,"התקופה הקרובה תלמד אם מוחמד אל-ג'ולאני נותר מחבל כבעבר (אבל בחליפה), או שיש כיסוי למתק השפתיים שמושך אליו דיפלומטים מהמערב • הפעילות המסכלת של צה""ל, המאמץ מצד מנגנוני הביטחון של הרש""פ והחשש של התושבים להפסיד מה שעוד נותר להם - כל אלו מונעים, בינתיים, התלקחות רבתי ביהודה ושומרון • אמנם השטח מבעבע, אבל הרשות רוצה להוכיח שכפי שהיא יכולה לשלוט בג'נין, כך תוכל לעשות בעזה ביום שאחרי",2024-12-26T09:57:36.000Z,2024-12-26T11:41:54.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15418709,236156,29825,0.1262936364,מפלצת בחצר האחורית,"הקונספציה גרסה שלא צריך להעיר דובים מרבצם, וכך נפלה לפני 7 באוקטובר ההצעה לצאת
למבצע איסוף של הנשק הלא חוקי במזרח ירושלים • כעת הזמן לעשות זאת",2024-03-13T14:22:43.000Z,2024-03-14T05:06:45.000Z
https://www.israelhayom.co.il/magazine/shishabat/article/16429457,217282,37540,0.1727708692,"""רקדנו, צחקנו, היה כיף. באמצע המסיבה אמרתי להם 'יודעים מה? אני אצליח לשרוד כאן גם עד חמש בערב'"": סיפורה הדרמטי והטראגי של ניצולת הנובה שיראל בן איון","מדממת, מבועתת, בהיריון, כשקליעי קלצ'ניקוב שורקים מעליה, שיראל בן איון נמלטה מהנובה • ארוסה אביאל, אחותה אורטל ובן זוגה דניאל נותרו מאחור ברכבם שהתהפך - ונרצחו • תחת אש תופת (""חטפתי שלושה כדורים ברגל ולא הפסקתי לדמם"") היא הצליחה להגיע לבית החולים, ושם התבשרה על מות העובר שבבטנה • ""זה היה היום הקשה בחיי. בשבעה של אביאל סיפרו לי שביום שישי הוא קנה טבעת והתכוון להציע לי נישואים"" • למרות הכאב העצום, היא מתעקשת להמשיך לחיות - וגם לרקוד במסיבות טבע • ""הבעיה היא שבשש בבוקר אני תמיד נדרכת. כולי חרדה""",2024-09-12T07:58:35.000Z,2024-09-12T08:04:33.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15462722,221979,27211,0.1225836678,"""היום שאחרי"" כבר כאן: כך צה""ל קובע עובדות בשטח הרצועה","בעזה לא שמעו על ה""דשדוש"" שמעסיק את העורף • צה""ל קובע עובדות בשטח, מרחיב וממגן את ""ציר נצרים"" שמבתר את הרצועה לשניים, בונה במ""קים (בסיס מבצעי קטן) בעומק השטח, ומקים תרני ענק לתקשורת ולתצפית • במקביל, יוצאים הלוחמים למבצעים מיוחדים בשיפא, בשכונת חמד והיכן שצריך • חנן גרינווד התלווה לכוחות וראה את היום שלפני ""היום שאחרי""",2024-03-21T10:22:56.000Z,2024-03-21T10:22:56.000Z
https://www.israelhayom.co.il/magazine/hashavua/article/15830650,221813,26784,0.1207503618,לשקר יש רגליים,"57 שנים אחרי שחרור ירושלים, הפלשתינים מזייפים את ההיסטוריה של העיר: מחברים בין המושג ""פשע מלחמה"" לבין הכותל המערבי, מסתירים כתבי אסלאם מ־1,350 השנים האחרונות שמאשרים את זיקת היהודים להר הבית, מבקשים לממש ""שיבה"" לכ־7,000 מבנים במערב ירושלים, ומאז ""מבול אל־אקצא"" רותמים שוב את המסגד לפס הייצור של הטרור וההשמדה. כדאי שנתעורר",2024-05-29T16:16:08.000Z,2024-05-30T12:51:34.000Z
