Landing Page,Impressions,Url Clicks,URL CTR,title,subtitle,date_published,date_updated
https://www.israelhayom.co.il/you-may-find-interesting/article/16720742,122281,4234,0.03462516662,סמסונג ממשיכה לשבור את השיאים של עצמה: מסכי ה־OLED החדשים הופכים כל צפייה לחוויה,"המותג המוביל שובר את השוק עם טכנולוגיה חדשנית לשנת 2024 | עם בהירות מרשימה, שיפור ניכר באיכות הצבעים והפחתת השתקפויות, הטלוויזיות החדשות מבטיחות חוויית צפייה סוחפת גם באור יום | הבינה המלאכותית המשולבת במסכים משדרגת את התמונה והסאונד בזמן אמת, ומביאה אתכם קרוב יותר מאי פעם לתוכן שאתם אוהבים | בלאק נובמבר: ההזדמנות המושלמת להצטרף לעידן החדש",2024-11-05T09:45:50.000Z,2024-11-05T09:52:44.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/15938689,380680,29592,0.07773458022,מי זכאי לקצבת נכות כללית?,"המוסד לביטוח לאומי משלם קצבת נכות למי שנפגעה יכולת ההשתכרות שלו והעומד בתנאים הרלוונטיים. עו""ד לינוי אולניק, מומחית למימוש זכויות רפואיות, על הצעדים הנדרשים לקבלת הסיוע",2024-06-19T10:25:51.000Z,2024-06-25T08:35:37.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/14928426,169381,9839,0.05808797917,תוחלת חיים של כלבים:  אילו גזעים חיים יותר מאחרים?,"כמה זה ""עד 120"" בחיי כלב? כל מה שחשוב לדעת על  תוחלת החיים הממוצעת של הכלבים, איך היא משתנה בהתאם לסוג הגזע וגם: איזה פעולות יכולות לסייע לכלב שלכם להאריך חיים?",2023-12-10T09:13:10.000Z,2023-12-26T14:24:08.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/15996335,238314,23042,0.09668756347,האם הביטוח הלאומי שינה פרוטוקול ועדה רפואית לקביעת נכות?,"ביה""ד האזורי לעבודה מתח ביקורת על המוסד לביטוח הלאומי במסגרת תביעה של גבר בן 74, חולה בסרטן העור, כי מועד הזכאות שונה משנת 2010 לשנת 2021",2024-07-03T13:20:12.000Z,2024-07-03T13:20:12.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/16417379,116326,6724,0.05780307068,"ג'ינג'ית, חמקמקה, ואוהבת במבה: איך נמלת האש הקטנה מאיימת על הסביבה שלנו?","נמלת האש הקטנה היא מין פולש, שהתפשט כבר בכל חלקי הארץ. היא מזיקה למערכת האקולוגית ועקיצתה גורמת לכאב עז שיכול לפגוע באיכות החיים. היא הפכה למטרד של ממש במקומות כמו חופי הכינרת, ואף גורמת להפסדים בתעשיות שונות כמו למשל בחקלאות",2024-09-10T10:48:54.000Z,2024-09-15T12:46:42.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/16343287,117630,7800,0.06630961489,יעקב אביב: הבעיות הנפוצות בבתים הנמצאים בסמוך לים,"יעקב אביב, מפקח בנייה מקצועי ומוסמך שהקים מעל 400 וילות בשנים האחרונות מסביר שוילה ליד הים זה נשמע אולי כחלום אך מהר מאוד זה יכול להפוך לסיוט אם לא לוקחים מפקח בנייה שיודע את כל המורכבויות של בניית פרויקט ליד מליחות הים. לצד היתרונות הברורים, קיימים גם אתגרים שיכולים להשפיע על אורך החיים של הבית ועל איכות הבנייה בו. הסביבה הימית הינה סביבה אגרסיבית ביותר אשר דורשת תכנון מוקפד, בחירת חומרים מתאימים והקפדה על תקנים מחמירים כדי להתמודד עם השפעות המליחות הגבוהה",2024-08-28T12:53:48.000Z,2024-08-28T13:09:28.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/16417646,119483,7676,0.06424344886,משמעותו של יפוי כוח מתמשך,"יפוי כוח מתמשך הינו מסמך אשר מאפשר לעורך אותו, לקבוע מבעוד מועד, בעודו צלול וכשיר, מה יעשה בקשר לענייניו של אותו, במקרה בו בעתיד ימצא כלא כשיר לנהל איזה מענייניו",2024-09-10T11:19:40.000Z,2024-09-11T07:13:27.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/15939771,162741,7769,0.047738431,טוטאל לוק מושלם לכל אישה,"מותג האופנה הישראלי לנשים – נוחות, איכות וסטייל בכל מידה",2024-06-20T07:32:01.000Z,2024-07-01T13:50:29.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/16060548,612927,60682,0.09900363339,למה אסור לשתות מים שנמכרים בתחנת דלק?,כך נדע אילו מים מסוכנים לבריאותנו,2024-07-11T09:02:11.000Z,2024-08-15T14:06:45.000Z
https://www.israelhayom.co.il/you-may-find-interesting/article/16719051,144821,4737,0.03270934464,"מציאת פתרון הומני לבעיית חתולי הרחוב, כלבי הרחוב וחזירי הבר",הגישה הקיימת לדילול אוכלוסיות חיות רחוב ובעלי חיים פולשים אינה הומנית וגם לא יעילה. מחקר חדש מציע פתרון טבעי: פיתוח מזון שיפגע אך ורק בפוריות החיות,2024-11-06T08:00:30.000Z,2024-11-06T08:05:02.000Z
