Landing Page,Impressions,Url Clicks,URL CTR,title,subtitle,date_published,date_updated
https://www.israelhayom.co.il/auto/article/16869190,109582,4791,0.04372068405,לראשונה בישראל דגמי פנאי עם שלשה גלגלים של קאן אם,"עופר אבניר משיקה את דגמי קאן אם ספיידר ורייקר בישראל: כלי רכב שלושה גלגלים עם חווית רכיבה שונה. החל מ- 110,000 שקלים",2024-11-28T16:35:50.000Z,2024-11-28T17:00:21.000Z
https://www.israelhayom.co.il/auto/article/16160231,169314,9832,0.05806962212,הסולידי: נהיגה ראשונה בסקודה קודיאק החדש (השקה עולמית),סקודה לקחה את הבסיס המוצלח הקודיאק ושידרגה אותו משמעותית במקומות המתבקשים כשהיא מוכיחה שלא צריך גימיקים כדי לייצר קרוסאובר משפחתי עדכני,2024-07-29T04:20:17.000Z,2024-07-29T04:31:55.000Z
https://www.israelhayom.co.il/auto/article/17135903,101721,6765,0.06650544135,הדגמים של 2025 – והרי החדשות,"שפע של קרוסאוברים, שלל חשמליות ועוד יצרניות סיניות. גם שנת 2025 צפויה להיות עמוסה בעשרות דגמים חדשים שיגיעו לישראל",2025-01-12T09:35:22.000Z,2025-01-12T11:30:04.000Z
https://www.israelhayom.co.il/auto/article/15027535,147065,10986,0.07470166253,המבול שבדרך: דגמי 2024,"המעבר המהיר של תעשיית הרכב להנעה חשמלית יבוא לידי ביטוי גם ב-2024 עם ריבוי עצום של דגמים חדשים, לצד עוד מותגים חדשים שינסו לנגוס בשוק הישראלי שהופך להיות צפוף במיוחד",2023-12-31T10:36:02.000Z,2023-12-31T11:00:46.000Z
https://www.israelhayom.co.il/auto/article/16650871,125996,13357,0.1060113019,בחינם: זהו סוג הרכב הזכאי להחלפת פנסים ללא עלות,"בעקבות פשרה לאחר תביעה ייצוגית, לקוחות שרכשו קיה נירו בתשע השנים האחרונות יהיו זכאים להחלפה זו • הזכאות הינה לבעל רכב מקבוצת רכבים 2016 עד 2019 • הסכם הפשרה מגיע לאחר שנטען כי נגרמת ירידה בפיזור אלומת האור של הפנס הקדמי, וכתוצאה מכך חלק מהרכבים נכשלים במבחן הרישוי השנתי (טסט) ונדרשים להחליף הפנס",2024-10-22T09:53:17.000Z,2024-10-22T09:53:17.000Z
https://www.israelhayom.co.il/auto/article/14805876,79526,2907,0.03655408294,כך תנקו את הרכב שלכם ללא מאמץ,"נשפך חלב, קפה או רוטב על ריפוד הרכב? זה בהחלט לא נעים. אם נדמה לכם שהריח הראשוני אינו נעים,  חכו לזה שיתפתח לאחר זמן קצר ברכב הלא מאוורר. עלות הניקוי עלולה להגיע ל-650₪ וזאת מבלי שלקחנו בחשבון את זמן ההמתנה לניקוי הרכב ואי הנוחות הנלווית לכך. החדשות הטובות הן שאפשר להיפטר מרוב הלכלוך ברכב באופן עצמאי ובצורה די פשוטה.",2023-10-01T12:47:34.000Z,2023-11-12T12:16:44.000Z
https://www.israelhayom.co.il/auto/article/14949189,69940,4609,0.06589934229,שוק הרכב החדש בהאטה ומבצעי הרכב החלו לזרום,"שוק הרכב החדש סבל לאחרונה מגל של עליות מחירים ויבואני הרכב מכינים אותנו להתייקרות נוספת בינואר הקרוב. בינתיים, המלחמה וההאטה בשוק הרכב החדש, יחד עם הצטברות מלאים גדולים, מספקים לנו דווקא שלל הנחות",2023-12-14T07:23:43.000Z,2023-12-14T07:30:12.000Z
https://www.israelhayom.co.il/auto/article/15541625,90138,5117,0.05676851051,ראיון: הרכב של שיאומי יגיע לישראל,המהפכה הטכנולוגית בתעשיית הרכב קורצת גם ליצרניות האלקטרוניקה והטלפונים הסלולריים. המכונית הראשונה של שיואמי הוצגה זה עתה באירופה והיא כבר בדרך לישראל<br />,2024-04-04T05:59:53.000Z,2024-04-04T06:00:19.000Z
https://www.israelhayom.co.il/auto/article/14869891,80061,4715,0.0588925944,השקה עולמית: טויוטה CH-R החדש,"רגע לפני תחילת השיווק בישראל, יצאנו לפגוש את הדור החדש של טויוטה C-HR שמנסה להמשיך להציע מתכון של קרוסאובר קומפקטי מעוצב עם הנעה היברידית",2023-11-26T17:58:45.000Z,2023-11-26T18:00:16.000Z
https://www.israelhayom.co.il/auto/article/15028554,75525,6181,0.08184045018,סוללות – הדור הבא,"יצרניות הרכב והסוללות נמצאות במרוץ טכנולוגי לפיתוח הדור הבא של הסוללות שיציעו יותר טווח, פחות משקל ומחיר נמוך שיהפוך את המכונית החשמלית לנגישה יותר. זה אמור לקרות מוקדם יותר ממה שאתם חושבים",2023-12-31T14:29:43.000Z,2023-12-31T16:30:36.000Z
https://www.israelhayom.co.il/auto/article/15452748,66121,5000,0.07561894103,החשמליות מגיעות גם לשוק ה-0 ק״מ,"לאחר שהסתיים משבר השבבים העולמי ובעיות המלאי שהופיעו בעקבותיו, חוזר ענף הרכב להיות תחרותי יותר וקטגוריית ה-0 ק״מ התעוררה שוב לחיים, הפעם עם חידוש מעניין: מכוניות חשמליות 0 ק״מ שמוצעות בהנחות עד 10%",2024-03-19T15:59:15.000Z,2024-03-19T16:00:10.000Z
https://www.israelhayom.co.il/auto/article/16364190,67632,5864,0.08670451857,מחיר הבסיס ירד: סקודה אוקטביה המחודשת בישראל,"האוקטביה המחודשת כוללת עדכוני עיצוב ואבזור קלים, אך מפתיעה עם גרסת 1.5 ליטר 115 כ""ס שמכוונת בעיקר לציי רכב ועונדת תג מחיר מפתיע של 151,000 שקל, הנמוך ב-10,000 שקלים מגרסת הכניסה היוצאת",2024-09-01T10:16:43.000Z,2024-09-01T10:30:10.000Z
https://www.israelhayom.co.il/auto/article/16441500,62680,3522,0.0561901723,ביצועים וחשמל: שברולט משיקה שני טנדרים חדשים בישראל,היצע הטנדרים של שברולט בישראל מתעדכן עם תחילת שיווקם של קולורדו ZR2 הקרבי לשטח וסילברדו EV לשוחרי איכות הסביבה,2024-09-15T03:56:55.000Z,2024-09-15T04:00:12.000Z
